sku,Size,Paper,Color,100,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
eventtickets,"2"" x 5.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front,No Back",6.6,16.5,18.7,19.8,29.7,45.1,83.6,121.88,159.94,197.78,235.4,272.8,309.98,346.94,383.68,420.2,456.5,492.58,528.44,564.08,599.5,634.7,669.68,704.44,738.98
eventtickets,"2"" x 5.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,7.7,18.7,20.9,23.1,35.2,52.8,96.8,140.25,183.15,225.5,267.3,308.55,349.25,389.4,429,468.05,506.55,544.5,581.9,618.75,655.05,690.8,726,760.65,794.75
eventtickets,"2"" x 5.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,"Full Color Front,No Back",6.6,8.14,8.8,11,22,33,66,98.89,131.67,164.34,196.9,229.35,261.69,293.92,326.04,358.05,389.95,421.74,453.42,484.99,516.45,547.8,579.04,610.17,641.19
eventtickets,"2"" x 5.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,7.7,10.23,11.55,13.75,24.2,40.7,81.4,121.88,162.14,202.18,242,281.6,320.98,360.14,399.08,437.8,476.3,514.58,552.64,590.48,628.1,665.5,702.68,739.64,776.38
eventtickets,"2"" x 5.5"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front,No Back",6.6,16.5,18.7,19.8,29.7,45.1,83.6,121.88,159.94,197.78,235.4,272.8,309.98,346.94,383.68,420.2,456.5,492.58,528.44,564.08,599.5,634.7,669.68,704.44,738.98
eventtickets,"2"" x 5.5"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,7.7,18.7,20.9,23.1,35.2,52.8,96.8,140.25,183.15,225.5,267.3,308.55,349.25,389.4,429,468.05,506.55,544.5,581.9,618.75,655.05,690.8,726,760.65,794.75
eventtickets,"2"" x 5.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,"Full Color Front,No Back",6.6,8.14,8.8,11,22,33,66,98.89,131.67,164.34,196.9,229.35,261.69,293.92,326.04,358.05,389.95,421.74,453.42,484.99,516.45,547.8,579.04,610.17,641.19
eventtickets,"2"" x 5.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,7.7,10.23,11.55,13.75,24.2,40.7,81.4,121.88,162.14,202.18,242,281.6,320.98,360.14,399.08,437.8,476.3,514.58,552.64,590.48,628.1,665.5,702.68,739.64,776.38
eventtickets,"3.5"" x 8.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front,No Back",N/A,44.63,53.55,62.48,80.33,121.97,226.1,329.63,432.56,534.9,636.65,737.8,838.36,938.31,1037.68,1136.45,1234.63,1332.2,1429.19,1525.58,1621.38,1716.58,1811.18,1905.19,1998.61
eventtickets,"3.5"" x 8.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,N/A,50.57,56.52,62.48,95.2,142.8,261.8,379.31,438.51,609.88,722.93,834.49,944.56,1053.15,1160.25,1265.86,1369.99,1472.63,1573.77,1673.44,1771.61,1868.3,1963.5,2057.21,2149.44
eventtickets,"3.5"" x 8.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,"Full Color Front,No Back",17.85,22.02,23.8,29.75,59.5,89.25,178.5,267.45,356.11,444.46,722.93,620.29,707.75,794.92,881.79,968.36,1054.64,1140.62,1226.3,1311.68,1396.76,1481.55,1566.04,1650.23,1734.13
eventtickets,"3.5"" x 8.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,20.82,27.67,31.24,37.19,65.45,110.08,220.15,329.63,438.51,546.8,654.5,761.6,868.11,974.02,1079.33,1136.45,1288.17,1391.7,1494.64,1596.98,1698.73,1799.88,1900.43,2000.39,2099.76
eventtickets,"3.5"" x 8.5"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front,No Back",N/A,44.63,53.55,62.48,80.33,121.97,226.1,329.63,432.56,534.9,636.65,737.8,838.36,938.31,1037.68,1136.45,1234.63,1332.2,1429.19,1525.58,1621.38,1716.58,1811.18,1905.19,1998.61
eventtickets,"3.5"" x 8.5"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,N/A,50.57,56.52,62.48,95.2,142.8,261.8,379.31,438.51,609.88,722.93,834.49,944.56,1053.15,1160.25,1265.86,1369.99,1472.63,1573.77,1673.44,1771.61,1868.3,1963.5,2057.21,2149.44
eventtickets,"3.5"" x 8.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,"Full Color Front,No Back",17.85,22.02,23.8,29.75,59.5,89.25,178.5,267.45,356.11,444.46,722.93,620.29,707.75,794.92,881.79,968.36,1054.64,1140.62,1226.3,1311.68,1396.76,1481.55,1566.04,1650.23,1734.13
eventtickets,"3.5"" x 8.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,20.82,27.67,31.24,37.19,65.45,110.08,220.15,329.63,438.51,546.8,654.5,761.6,868.11,974.02,1079.33,1136.45,1288.17,1391.7,1494.64,1596.98,1698.73,1799.88,1900.43,2000.39,2099.76
