sku,Size,Paper,Color,100,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
businesscards,"2"" x 3.5"" Horizontal U.S. Standard",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, No Back",3.92,4.9,5.95,7.14,15.75,23.94,47.88,71.75,95.34,118.65,141.68,164.43,186.9,209.09,231,252.63,273.98,295.05,315.84,336.35,356.58,376.53,396.2,415.59,434.7
businesscards,"2"" x 3.5"" Horizontal U.S. Standard",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, Grayscale",4.9,5.25,5.95,7.35,16.8,29.75,59.15,88.41,117.53,146.51,175.35,204.05,232.61,261.03,289.31,317.45,345.45,373.31,401.03,428.61,456.05,483.35,510.51,537.53,564.41
businesscards,"2"" x 3.5"" Horizontal U.S. Standard",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,Full Color Both Sides,5.25,5.6,6.3,7.7,17.15,29.96,59.92,89.67,119.21,148.54,177.66,206.57,235.27,263.76,292.04,320.11,347.97,375.62,403.06,430.29,457.31,484.12,510.72,537.11,563.29
businesscards,"2"" x 3.5"" Vertical U.S. Standard",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, No Back",3.92,4.9,5.95,7.14,15.75,23.94,47.88,71.75,95.34,118.65,141.68,164.43,186.9,209.09,231,252.63,273.98,295.05,315.84,336.35,356.58,376.53,396.2,415.59,434.7
businesscards,"2"" x 3.5"" Vertical U.S. Standard",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, Grayscale",4.9,5.25,5.95,7.35,16.8,29.75,59.15,88.41,117.53,146.51,175.35,204.05,232.61,261.03,289.31,317.45,345.45,373.31,401.03,428.61,456.05,483.35,510.51,537.53,564.41
businesscards,"2"" x 3.5"" Vertical U.S. Standard",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,Full Color Both Sides,5.25,5.6,6.3,7.7,17.15,29.96,59.92,89.67,119.21,148.54,177.66,206.57,235.27,263.76,292.04,320.11,347.97,375.62,403.06,430.29,457.31,484.12,510.72,537.11,563.29
businesscards,"1.75"" x 3"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, No Back",4.46,5.25,6.04,7.09,15.22,24.41,51.19,77.75,104.11,130.25,156.19,181.91,207.43,232.73,257.83,282.71,307.39,331.85,356.11,380.15,403.99,427.61,451.03,474.23,497.23
businesscards,"1.75"" x 3"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, Grayscale",5.25,6.56,6.83,8.4,17.32,28.09,55.91,83.53,110.93,138.13,165.11,191.89,218.45,244.81,270.95,296.89,322.61,348.13,373.43,398.53,423.41,448.09,472.55,496.81,520.85
businesscards,"1.75"" x 3"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,Full Color Both Sides,5.51,6.83,7.35,8.92,17.85,28.35,57.23,85.84,114.19,142.28,170.1,197.66,224.96,252,278.78,305.29,331.54,357.52,383.25,408.71,433.91,458.85,483.52,507.94,532.09
businesscards,"1.75"" x 3"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, No Back",4.46,5.25,6.04,7.09,15.22,24.41,51.19,77.75,104.11,130.25,156.19,181.91,207.43,232.73,257.83,282.71,307.39,331.85,356.11,380.15,403.99,427.61,451.03,474.23,497.23
businesscards,"1.75"" x 3"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, Grayscale",5.25,6.56,6.83,8.4,17.32,28.09,55.91,83.53,110.93,138.13,165.11,191.89,218.45,244.81,270.95,296.89,322.61,348.13,373.43,398.53,423.41,448.09,472.55,496.81,520.85
businesscards,"1.75"" x 3"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,Full Color Both Sides,5.51,6.83,7.35,8.92,17.85,28.35,57.23,85.84,114.19,142.28,170.1,197.66,224.96,252,278.78,305.29,331.54,357.52,383.25,408.71,433.91,458.85,483.52,507.94,532.09
businesscards,"1.75"" x 3.5"" Horizontal Slim",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, No Back",3.43,4.29,5.21,6.25,13.78,20.95,41.89,62.78,83.42,103.82,123.97,143.88,163.54,182.95,202.13,221.05,239.73,258.17,276.36,294.31,312.01,329.46,346.68,363.64,380.36
businesscards,"1.75"" x 3.5"" Horizontal Slim",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, Grayscale",4.29,4.59,5.21,6.43,14.7,26.03,51.76,77.36,102.84,128.2,153.43,178.54,203.53,228.4,253.15,277.77,302.27,326.65,350.9,375.03,399.04,422.93,446.7,470.34,493.86
businesscards,"1.75"" x 3.5"" Horizontal Slim",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,Full Color Both Sides,4.59,4.9,5.51,6.74,15.01,26.21,52.43,78.46,104.31,129.97,155.45,180.75,205.86,230.79,255.53,280.1,304.47,328.67,352.68,376.5,400.15,423.6,446.88,469.97,492.88
businesscards,"1.75"" x 3.5"" Vertical Slim",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, No Back",3.43,4.29,5.21,6.25,13.78,20.95,41.89,62.78,83.42,103.82,123.97,143.88,163.54,182.95,202.13,221.05,239.73,258.17,276.36,294.31,312.01,329.46,346.68,363.64,380.36
businesscards,"1.75"" x 3.5"" Vertical Slim",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, Grayscale",4.29,4.59,5.21,6.43,14.7,26.03,51.76,77.36,102.84,128.2,153.43,178.54,203.53,228.4,253.15,277.77,302.27,326.65,350.9,375.03,399.04,422.93,446.7,470.34,493.86
businesscards,"1.75"" x 3.5"" Vertical Slim",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,Full Color Both Sides,4.59,4.9,5.51,6.74,15.01,26.21,52.43,78.46,104.31,129.97,155.45,180.75,205.86,230.79,255.53,280.1,304.47,328.67,352.68,376.5,400.15,423.6,446.88,469.97,492.88
businesscards,"2"" x 3"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, No Back",5.1,6,6.9,8.1,17.4,27.9,58.5,88.86,118.98,148.86,178.5,207.9,237.06,265.98,294.66,323.1,351.3,379.26,406.98,434.46,461.7,488.7,515.46,541.98,568.26
businesscards,"2"" x 3"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, Grayscale",6,7.5,7.8,9.6,19.8,32.1,63.9,95.46,126.78,157.86,188.7,219.3,249.66,279.78,309.66,339.3,368.7,397.86,426.78,455.46,483.9,512.1,540.06,567.78,595.26
businesscards,"2"" x 3"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,Full Color Both Sides,6.3,7.8,8.4,10.2,20.4,32.4,65.4,98.1,130.5,162.6,194.4,225.9,257.1,288,318.6,348.9,378.9,408.6,438,467.1,495.9,524.4,552.6,580.5,608.1
businesscards,"2"" x 3"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, No Back",5.1,6,6.9,8.1,17.4,27.9,58.5,88.86,118.98,148.86,178.5,207.9,237.06,265.98,294.66,323.1,351.3,379.26,406.98,434.46,461.7,488.7,515.46,541.98,568.26
businesscards,"2"" x 3"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, Grayscale",6,7.5,7.8,9.6,19.8,32.1,63.9,95.46,126.78,157.86,188.7,219.3,249.66,279.78,309.66,339.3,368.7,397.86,426.78,455.46,483.9,512.1,540.06,567.78,595.26
businesscards,"2"" x 3"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,Full Color Both Sides,6.3,7.8,8.4,10.2,20.4,32.4,65.4,98.1,130.5,162.6,194.4,225.9,257.1,288,318.6,348.9,378.9,408.6,438,467.1,495.9,524.4,552.6,580.5,608.1
businesscards,"2.17"" x 3.35"" Horizontal European Standard",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, No Back",4.07,5.09,6.18,7.41,16.36,24.86,49.72,74.51,99.01,123.22,147.13,170.76,194.1,217.14,239.89,262.36,284.53,306.41,328,349.3,370.31,391.03,411.45,431.59,451.44
businesscards,"2.17"" x 3.35"" Horizontal European Standard",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, Grayscale",5.09,5.45,6.18,7.63,17.45,30.9,61.43,91.81,122.05,152.15,182.1,211.91,241.57,271.08,300.45,329.67,358.75,387.68,416.47,445.11,473.61,501.96,530.16,558.22,586.14
businesscards,"2.17"" x 3.35"" Horizontal European Standard",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,Full Color Both Sides,5.45,5.82,6.54,8,17.81,31.11,62.23,93.12,123.8,154.26,184.5,214.52,244.33,273.91,303.28,332.43,361.37,390.08,418.58,446.86,474.92,502.76,530.38,557.79,584.98
businesscards,"2.17"" x 3.35"" Vertical European Standard",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, No Back",4.07,5.09,6.18,7.41,16.36,24.86,49.72,74.51,99.01,123.22,147.13,170.76,194.1,217.14,239.89,262.36,284.53,306.41,328,349.3,370.31,391.03,411.45,431.59,451.44
businesscards,"2.17"" x 3.35"" Vertical European Standard",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,"Full Color Front, Grayscale",5.09,5.45,6.18,7.63,17.45,30.9,61.43,91.81,122.05,152.15,182.1,211.91,241.57,271.08,300.45,329.67,358.75,387.68,416.47,445.11,473.61,501.96,530.16,558.22,586.14
businesscards,"2.17"" x 3.35"" Vertical European Standard",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ All Sides,Full Color Both Sides,5.45,5.82,6.54,8,17.81,31.11,62.23,93.12,123.8,154.26,184.5,214.52,244.33,273.91,303.28,332.43,361.37,390.08,418.58,446.86,474.92,502.76,530.38,557.79,584.98
